method,power,fdp,v
mkn,1,0.03614457831325301,0
pkn,0,0,0
pkn,0,0,0.25
pkn,0.775,0,0.5
pkn,0.9125,0,0.75
pkn,0.95,0.012987012987012988,1
pkn,0.9625,0.01282051282051282,1.25
pkn,0.975,0.012658227848101266,1.5
pkn,0.9875,0.0125,1.75
pkn,0.9875,0.0125,2
pkn,0.9875,0.024691358024691357,2.25
pkn,0.9875,0.024691358024691357,2.5
pkn,0.9875,0.036585365853658534,2.75
pkn,0.9875,0.036585365853658534,3
pkn,1,0.03614457831325301,3.25
pkn,1,0.03614457831325301,3.5
pkn,1,0.03614457831325301,3.75
pkn,1,0.03614457831325301,4
pkn,1,0.03614457831325301,4.25
pkn,1,0.03614457831325301,4.5
pkn,1,0.03614457831325301,4.75
pkn,1,0.03614457831325301,5
